Année,75.0,92.0,93.0,94.0
2019.0,10349.872092500686,7424.4320988893805,5174.5619275210165,6085.972019641376
2020.0,10679.781409024397,8302.994445799259,5385.1463430479525,6393.514798682271
2021.0,10865.618699793487,8404.054113449518,5353.628988525577,6614.557837325826
2022.0,11082.870377971016,8590.157351416865,5514.718704706091,6722.463471043581
2023.0,10413.308109117139,7940.595378710653,4930.537866310099,6496.386874611466
2024.0,10163.57529230745,7626.427231339502,6776.7513675824675,6168.03525362266
